key,count,pdf_count,example,first_pdf,first_location,pdfs
her_zugelassenen_umfang_sowie_zu_aenderungen_soweit_sie,1,1,"her zugelassenen Umfang sowie zu Änderungen, soweit sie",NSG-7300-200,"§ 4 ist nicht anzuwenden auf Handlungen oder Maßnahmen, die er-",NSG-7300-200
herauszunehmen,1,1,"herauszunehmen,",NSG-7100-153,§ 4,NSG-7100-153
herbeifuehren_nicht_vorgenommen_werden,1,1,"herbeiführen, nicht vorgenommen werden.",NSG-7100-041,§ 3,NSG-7100-041
herbeizufuehren,1,1,herbeizuführen;,NSG-7300-193,§ 4 ist ferner nicht anzuwenden auf,NSG-7300-193
herbizide_als_granulat_ausbringt,1,1,"Herbizide als Granulat ausbringt,",NSG-7100-127,§ 6,NSG-7100-127
herbizide_insektizide_fungizide_oder_andere_pestizide_zu,1,1,"4.  Herbizide, Insektizide, Fungizide oder andere Pestizide zu",NSG-7100-049,§ 4,NSG-7100-049
herbizide_insektizide_oder_fungizide_verwendet,1,1,"Herbizide, Insektizide oder Fungizide verwendet,",NSG-7100-099,§ 7,NSG-7100-099
herbizide_insektizide_oder_fungizide_zu_verwenden,1,1,"Herbizide, Insektizide oder Fungizide zu verwenden,",NSG-7100-099,§ 4,NSG-7100-099
herbizide_verwendet,1,1,"Herbizide verwendet,",NSG-7100-292,§ 9,NSG-7100-292
herbizideinsatz,1,1,"Herbizideinsatz,",NSG-7300-154,§ 5,NSG-7300-154
hergestellt_wurde,1,1,hergestellt wurde.,NSG-7100-148,§ 5,NSG-7100-148
herigen_umfang,1,1,"herigen Umfang,",NSG-7100-144,§ 5,NSG-7100-144
herigen_umfang_ausserhalb_der_brut_laich_und_setzzeit,4,4,"herigen Umfang außerhalb der Brut-, Laich- und Setzzeit",NSG-7300-089,§ 5,"NSG-7300-089,NSG-7300-091,NSG-7300-092,NSG-7300-096"
herigen_umfang_sowie_in_der_seitherigen_nutzungsweise_mit,2,2,herigen Umfang sowie in der seitherigen Nutzungsweise mit,NSG-7300-104,§ 5,"NSG-7300-104,NSG-7300-184"
herigen_umfang_sowie_von_finsterbach_und_kaleseyweiher,1,1,herigen Umfang sowie von Finsterbach- und Kaleseyweiher,NSG-7300-164,§ 5,NSG-7300-164
herigen_umfang_und_in_der_seitherigen_nutzungsweise,5,5,herigen Umfang und in der seitherigen Nutzungsweise;,NSG-7300-061,§ 5,"NSG-7300-061,NSG-7300-080,NSG-7300-085,NSG-7300-106,NSG-7300-107"
herigen_umfang_und_in_der_seitherigen_nutzungsweise_ausge,1,1,herigen Umfang und in der seitherigen Nutzungsweise ausge-,NSG-7300-201,§ 5,NSG-7300-201
herigen_umfang_und_in_der_seitherigen_nutzungsweise_erforderlich,1,1,herigen Umfang und in der seitherigen Nutzungsweise erforderlich,NSG-7300-189,"§ 4 ist nicht anzuwenden auf Handlungen oder Maßnahmen, die",NSG-7300-189
herkolonie_vom_25_01_1982_sowie_die_aenderungsverordnung_vom_16_04_1987,1,1,herkolonie“ vom 25.01.1982 sowie die Änderungsverordnung vom 16.04.1987,NSG-7100-093,§ 9,NSG-7100-093
herrstein,1,1,Herrstein.,NSG-7100-019,§ 2,NSG-7100-019
herrstein_kreis_birkenfeld,2,2,"Herrstein, Kreis Birkenfeld",NSG-7100-021,liste,"NSG-7100-021,NSG-7100-022"
herschbach,2,2,"Herschbach,",NSG-7100-237,§ 5,"NSG-7100-237,NSG-7100-238"
herstellt_oder_den_brutablauf_oder_die_jungenaufzucht_auf,1,1,herstellt oder den Brutablauf oder die Jungenaufzucht auf,NSG-7300-114,"§ 4 Abs. 1 Nr. 7 wildlebenden Tieren nachstellt, sie beun-",NSG-7300-114
herstellt_oder_durch_aehnliche_handlungen_stoert,1,1,herstellt oder durch ähnliche Handlungen stört;,NSG-7100-172,§ 6,NSG-7100-172
herstellung_der_druckunterlagen,1,1,Herstellung der Druckunterlagen:,NSG-7100-114,§ 7,NSG-7100-114
herstellung_eines_laubwaldbestandes_im_rahmen_der,1,1,Herstellung eines Laubwaldbestandes im Rahmen der,NSG-7100-121,§ 3,NSG-7100-121
hervorragenden_schoenheit,3,3,hervorragenden Schönheit;,NSG-7100-122,§ 3,"NSG-7100-122,NSG-7300-225,NSG-7300-227"
herzustellen_oder_den_brutablauf_oder_die_jugendaufzucht_auf,1,1,herzustellen oder den Brutablauf oder die Jugendaufzucht auf,NSG-7300-164,§ 4,NSG-7300-164
herzustellen_oder_den_brutablauf_oder_die_jungenaufzucht_auf,13,13,herzustellen oder den Brutablauf oder die Jungenaufzucht auf,NSG-7100-119,§ 4,"NSG-7100-119,NSG-7100-129,NSG-7100-135,NSG-7100-210,NSG-7300-027,NSG-7300-083,NSG-7300-085,NSG-7300-102,NSG-7300-122,NSG-7300-125,NSG-7300-128,NSG-7300-167,NSG-7300-182"
herzustellen_oder_durch_aehnliche_handlungen_zu_stoeren,1,1,herzustellen oder durch ähnliche Handlungen zu stören;,NSG-7100-172,§ 4,NSG-7100-172
hessen_in_mainz_schillerstrasse_44_als_hoeherer_naturschutzbehoerde,1,1,"hessen in Mainz, Schillerstraße 44, als Höherer Naturschutzbehörde",NSG-7300-013,§ 2,NSG-7300-013
heuschrecken_schmetterlinge_hautfluegler_und_libellen,1,1,"Heuschrecken, Schmetterlinge, Hautflügler und Libellen,",NSG-7300-205,§ 3,NSG-7300-205
hier_begleitet_sie_die_nutzungsgrenze_ueber_das_letztgenannte,1,1,hier begleitet sie die Nutzungsgrenze über das letztgenannte,NSG-7300-158,§ 2,NSG-7300-158
hier_diesem_in_allgemein_suedlicher_spaeter_oestlicher_richtung,1,1,"hier diesem in allgemein südlicher, später östlicher Richtung",NSG-7300-067,§ 2,NSG-7300-067
hier_zu_beweiden_oder_wirtschafts_oder_mineralduenger_aufzubringen,2,2,"hier zu beweiden oder Wirtschafts- oder Mineraldünger aufzubringen,",NSG-7100-271,§ 4,"NSG-7100-271,NSG-7100-274"
hier_zu_beweiden_wirtschafts_oder_mineralduenger_sowie,1,1,"hier zu beweiden, Wirtschafts- oder Mineraldünger sowie",NSG-7100-289,§ 4,NSG-7100-289
hierbei_den_muehlgraben_315_1_und_die_nette_364_9,1,1,hierbei den Mühlgraben 315/1 und die Nette 364/9.,NSG-7100-155,§ 2,NSG-7100-155
hierbei_ist_nach_folgendem_schluessel_zu_verfahren,1,1,2.  Hierbei ist nach folgendem Schlüssel zu verfahren:,NSG-7100-025,§ 7,NSG-7100-025
hierdurch_ggf_entstehende_beeintraechtigungen_auf_die_dauer_der,1,1,hierdurch ggf. entstehende Beeinträchtigungen auf die Dauer der,NSG-7100-298,§ 5,NSG-7100-298
hiervon_nicht_beruehrt,1,1,hiervon nicht berührt);,NSG-7300-040,§ 5,NSG-7300-040
hiervon_unberuehrt,1,1,"hiervon unberührt,",NSG-7100-293,§ 4,NSG-7100-293
hige_pflanzenteile_einbringt,3,3,hige Pflanzenteile einbringt;,NSG-7300-128,"§ 4 Nr. 9 wildlebenden Tieren nachstellt, sie beunruhigt, Vorrichtun-","NSG-7300-128,NSG-7300-133,NSG-7300-134"
hige_pflanzenteile_einzubringen,3,3,hige Pflanzenteile einzubringen;,NSG-7300-130,§ 4,"NSG-7300-130,NSG-7300-131,NSG-7300-135"
higen_teile_einbringt,5,5,"higen Teile einbringt,",NSG-7100-134,§ 7,"NSG-7100-134,NSG-7100-143,NSG-7100-150,NSG-7100-151,NSG-7100-242"
higen_vorrichtungen_zu_ihrem_fang_anzubringen_sie_zu,2,2,"higen, Vorrichtungen zu ihrem Fang anzubringen, sie zu",NSG-7300-076,§ 4,"NSG-7300-076,NSG-7300-088"
higen_zu_ihrem_fang_geeignete_vorrichtungen_anzubringen,3,3,"higen, zu ihrem Fang geeignete Vorrichtungen anzubringen,",NSG-7300-002,§ 3,"NSG-7300-002,NSG-7300-010,NSG-7300-016"
higkeit_konsistenz_innerhalb_des_schutzgebietes_in_den_wegebe,1,1,higkeit (Konsistenz) innerhalb des Schutzgebietes in den Wegebe-,NSG-7300-077,§ 5,NSG-7300-077
hilfsmotor,1,1,Hilfsmotor;,NSG-7300-009,§ 3,NSG-7300-009
hilfsmotor_befaehrt,1,1,Hilfsmotor befährt;,NSG-7300-042,§ 6,NSG-7300-042
hilfsmotor_zu_befahren,1,1,Hilfsmotor zu befahren;,NSG-7300-042,§ 4,NSG-7300-042
hillesheim,1,1,"Hillesheim,",NSG-7100-213,§ 2,NSG-7100-213
hilsterbachtales_westseite_des_flurstuecks_nr_3716_und_fuehrt,1,1,Hilsterbachtales (Westseite des Flurstücks-Nr. 3716) und führt,NSG-7300-164,§ 2,NSG-7300-164
hinausgeht,1,1,hinausgeht;,NSG-7300-100,§ 4,NSG-7300-100
hinein,1,1,hinein.,NSG-7300-164,§ 2,NSG-7300-164
hinterweiler_gemarkung_kirchweiler_entlang_der_v_g_gemarkungsgrenze,1,1,"Hinterweiler/Gemarkung Kirchweiler, entlang der v.g. Gemarkungsgrenze",NSG-7100-258,§ 2,NSG-7100-258
hinweis,1,1,Hinweis:,NSG-7100-179,§ 7,NSG-7100-179
hinweis_6_6_2006,1,1,Hinweis 6.6.2006,NSG-7100-084,§ 6,NSG-7100-084
hinweis_6_6_2006_7,1,1,Hinweis 6.6.2006..................................................................................... 7,NSG-7100-084,§ 6 ........................................................................................................ 7,NSG-7100-084
hinweisen,11,11,hinweisen.,NSG-7100-110,§ 4,"NSG-7100-110,NSG-7100-119,NSG-7100-129,NSG-7100-135,NSG-7100-169,NSG-7100-172,NSG-7100-173,NSG-7300-030,NSG-7300-031,NSG-7300-048,NSG-7300-074"
hinweisen_oder_fuer_die_gestaltung_des_waldlehrpfades_erforderlich,2,1,hinweisen oder für die Gestaltung des Waldlehrpfades erforderlich,NSG-7300-033,§ 4,NSG-7300-033
hinweisschildern_auf_das_schutzgebiet,1,1,Hinweisschildern auf das Schutzgebiet;,NSG-7300-045,§ 7,NSG-7300-045
hinweisschildern_auf_das_schutzgebiet_anzubringen,1,1,Hinweisschildern auf das Schutzgebiet anzubringen;,NSG-7300-045,§ 4,NSG-7300-045
hinzuweisen,1,1,hinzuweisen.,NSG-7100-110,§ 6,NSG-7100-110
hirtenbachtal,1,1,Hirtenbachtal:,NSG-7300-225,liste,NSG-7300-225
historisch,1,1,historisch,NSG-7300-208,§ 3,NSG-7300-208
historisch_bedingten_biotoptypen_und_eines_grabenbereiches_insbe,1,1,"historisch bedingten Biotoptypen und eines Grabenbereiches, insbe-",NSG-7300-182,§ 3,NSG-7300-182
hochbehaelter_errichtet_oder_betreibt,2,2,"Hochbehälter errichtet oder betreibt,",NSG-7100-068,§ 6,"NSG-7100-068,NSG-7100-201"
hochentwickelten_insekten_und_orchideen_und_deren_begleitarten,1,1,hochentwickelten Insekten und Orchideen und deren Begleitarten.,NSG-7100-166,§ 3,NSG-7100-166
hochmoorstandorten_feucht_und_nasswiesen_wiesenbrachen_sowie,1,1,"Hochmoorstandorten, Feucht- und Nasswiesen, Wiesenbrachen sowie",NSG-7300-141,§ 3,NSG-7300-141
hochsitze,1,1,Hochsitze,NSG-7100-243,§ 6,NSG-7100-243
hochsitze_ausserhalb_des_waldes_oder_jagdhuetten_errichtet,2,2,"Hochsitze außerhalb des Waldes oder Jagdhütten errichtet,",NSG-7100-103,§ 7,"NSG-7100-103,NSG-7100-299"
hochsitze_errichtet,2,2,"2. Hochsitze errichtet,",NSG-7100-250,§ 7,"NSG-7100-250,NSG-7100-297"
hochsitze_in_landschaftsangepasster_form,1,1,Hochsitze in landschaftsangepasster Form,NSG-7300-207,"§  43 Abs. 2  des Landesjagdgesetzes bleiben unberührt,  ferner",NSG-7300-207
hochsitze_mit_nicht_mehr_als_2_sitzgelegenheiten,1,1,Hochsitze mit nicht mehr als 2 Sitzgelegenheiten;,NSG-7300-210,"§ 4 ist nicht anzuwenden auf Handlungen oder Maßnahmen, die er-",NSG-7300-210
hochsitze_mit_nicht_mehr_als_2_sitzgelegenheiten_deren,1,1,"Hochsitze mit nicht mehr als 2 Sitzgelegenheiten, deren",NSG-7300-187,§ 5,NSG-7300-187
hochsitze_mit_nicht_mehr_als_zwei_sitzgelegenheiten,1,1,Hochsitze mit nicht mehr als zwei Sitzgelegenheiten;,NSG-7300-184,§ 5,NSG-7300-184
hochsitze_oder_jagdhuetten_zu_errichten,2,2,"33.Hochsitze oder Jagdhütten zu errichten,",NSG-7100-162,§ 4,"NSG-7100-162,NSG-7100-264"
hochsitze_oder_wildfuetterungsanlagen_zu_errichten_sowie,1,1,8.  Hochsitze oder Wildfütterungsanlagen zu errichten sowie,NSG-7300-099,§ 4,NSG-7300-099
hochsitze_sowie_wildfuetterungsanlagen_zu_errichten_oder_zu_un,1,1,3.  Hochsitze sowie Wildfütterungsanlagen zu errichten oder zu un-,NSG-7300-101,§ 4,NSG-7300-101
hochsitze_zu_errichten,7,7,2.  Hochsitze zu errichten.,NSG-7100-241,§ 4,"NSG-7100-241,NSG-7100-268,NSG-7100-282,NSG-7100-283,NSG-7100-284,NSG-7300-085,NSG-7300-086"
hochsitze_zu_errichten_sowie_wildfuetterungsanlagen_einzurich,1,1,Hochsitze zu errichten sowie Wildfütterungsanlagen einzurich-,NSG-7300-102,§ 4,NSG-7300-102
hochsitze_zu_errichten_sowie_wildfuetterungsstellen_anzulegen_und_zu,1,1,7.  Hochsitze zu errichten sowie Wildfütterungsstellen anzulegen und zu,NSG-7300-097,§ 4,NSG-7300-097
hochsitze_zu_errichten_sowie_wildfutterplaetze_anzulegen_oder_zu,1,1,17. Hochsitze zu errichten sowie Wildfutterplätze anzulegen oder zu,NSG-7300-084,§ 4,NSG-7300-084
hochsitzen_aus_deren_standorte_einvernehmlich_mit_der_landes,1,1,"Hochsitzen aus, deren Standorte einvernehmlich mit der Landes-",NSG-7300-181,§ 4,NSG-7300-181
hochsitzen_und_wildfuetterungsanlagen,1,1,"Hochsitzen und Wildfütterungsanlagen,",NSG-7100-147,§ 5,NSG-7100-147
hochspannungsfreileitung_innerhalb_des_derzeitigen_trassenverlaufes,1,1,"Hochspannungsfreileitung innerhalb des derzeitigen Trassenverlaufes,",NSG-7100-307,§ 5,NSG-7100-307
hochspannungsfreileitungen_sowie_die_produktenleitung_godorf_ludwigshafen,1,1,Hochspannungsfreileitungen sowie die Produktenleitung Godorf-Ludwigshafen,NSG-7100-139,§ 5,NSG-7100-139
hochstaemmigen_gleichartigen_obstbaeumen_zu_beseitigen,1,1,hochstämmigen gleichartigen Obstbäumen zu beseitigen.,NSG-7100-161,§ 4,NSG-7100-161
hochstammobstbaumsorten_mit_mindestens_1_8_m_stammhoehe_zur,1,1,"Hochstammobstbaumsorten mit mindestens 1,8 m Stammhöhe zur",NSG-7100-262,§ 4,NSG-7100-262
hochstaudensaeumen_maehwiesen_nassbrache_und_schilfbestaenden_sowie,1,1,"Hochstaudensäumen, Mähwiesen, Nassbrache und Schilfbeständen sowie",NSG-7300-129,§ 3,NSG-7300-129
hochstetten_und_hochstaedten_landkreis_kreuznach_liegende_hellberg,1,1,"Hochstetten und Hochstädten, Landkreis Kreuznach, liegende Hellberg",NSG-7100-029,§ 1,NSG-7100-029
hochwald_charakteristischen_talbereiches_des_koenigsbaches,1,1,Hochwald charakteristischen Talbereiches des Königsbaches,NSG-7100-263,§ 3,NSG-7100-263
hochwasserablaufprofils_erforderlich_ist,1,1,Hochwasserablaufprofils erforderlich ist;,NSG-7100-111,§ 4,NSG-7100-111
hochwasserschutzanlagen_und_der_wege,1,1,"Hochwasserschutzanlagen und der Wege,",NSG-7100-077,§ 5,NSG-7100-077
hochwasserschutzdeich_flurstueck_nr_135_flur_7_gemarkung_bingen,1,1,"Hochwasserschutzdeich (Flurstück Nr. 135, Flur 7, Gemarkung Bingen-",NSG-7100-111,§ 2,NSG-7100-111
hochwasserschutzdeiche_die_unterhaltung_und_wartung_von_einrichtungen,1,1,"Hochwasserschutzdeiche, die Unterhaltung und Wartung von Einrichtungen",NSG-7100-111,§ 6,NSG-7100-111
hoeckerschwaene_wildgaenze_wildenten_blesshuehner_und_moewen_im,1,1,"Höckerschwäne, Wildgänze, Wildenten, Blesshühner und Möwen im",NSG-7100-076,§ 6,NSG-7100-076
hoefe_anzulegen,1,1,"höfe anzulegen,",NSG-7100-306,§ 4,NSG-7100-306
hoehere,1,1,–  Höhere,NSG-7100-045,§ 10,NSG-7100-045
hoehere_naturschutzbehoerde,18,17,höhere  Naturschutzbehörde,NSG-7100-032,§ 2,"NSG-7100-032,NSG-7100-035,NSG-7100-036,NSG-7100-040,NSG-7100-041,NSG-7100-043,NSG-7100-045,NSG-7100-046,NSG-7100-050,NSG-7100-060,NSG-7300-009,NSG-7300-010,NSG-7300-011,NSG-7300-013,NSG-7300-014,NSG-7300-016,NSG-7300-018"
hoehere_naturschutzbehoerde_bewilligt_werden_die_ausnahme,1,1,Höhere Naturschutzbehörde – bewilligt werden. Die Ausnahme-,NSG-7300-010,§ 7,NSG-7300-010
hoehere_naturschutzbehoerde_die,1,1,-Höhere  Naturschutzbehörde-  die,NSG-7100-046,§ 9,NSG-7100-046
hoehere_naturschutzbehoerde_folgende_verordnung,1,1,– Höhere Naturschutzbehörde - folgende Verordnung:,NSG-7100-050,§ 6 ........................................................................................................ 8,NSG-7100-050
hoehere_naturschutzbehoerde_und_dem_landratsamt_bad_kreuznach_als,1,1,Höhere Naturschutzbehörde und dem Landratsamt Bad Kreuznach als,NSG-7100-038,§ 2,NSG-7100-038
hoeheren,1,1,höheren,NSG-7100-019,§ 2,NSG-7100-019
hoeheren_naturschutzbehoerde_genehmigt_werden,1,1,Höheren Naturschutzbehörde genehmigt werden.,NSG-7100-035,§ 5,NSG-7100-035
hoeheren_naturschutzbehoerde_in_koblenz_der_unteren_naturschutzbehoerde_in,1,1,"höheren  Naturschutzbehörde  in  Koblenz,  der  unteren  Naturschutzbehörde  in",NSG-7100-008,§ 2,NSG-7100-008
hoeheren_naturschutzbehoerde_in_trier_bei_den_unteren,1,1,"höheren Naturschutzbehörde in Trier, bei den unteren",NSG-7100-031,§ 2,NSG-7100-031
hoehlen_felskluefte_steilen_felswaenden_und_abbruchkanten_schichtkoep,1,1,"Höhlen, Felsklüfte, steilen Felswänden und Abbruchkanten, Schichtköp-",NSG-7100-249,§ 3,NSG-7100-249
hoehlen_und_oeffnungen_im_stamm_verschliesst,1,1,"Höhlen und Öffnungen im Stamm verschließt,",NSG-7100-262,§ 7,NSG-7100-262
hoelzbestaenden_roehrichtflaechen_sowie_grundfeuchten_und_zeitweilig,1,1,"hölzbeständen, Röhrichtflächen sowie grundfeuchten und zeitweilig",NSG-7300-137,§ 3,NSG-7300-137
hoelze_anzulegen_oder_zu_unterhalten,1,1,hölze anzulegen oder zu unterhalten.,NSG-7100-259,§ 4,NSG-7100-259
hoelzen_aufforstet,1,1,"hölzen aufforstet,",NSG-7100-112,§ 7,NSG-7100-112
hoenningen,1,1,Hönningen.,NSG-7100-012,§ 2,NSG-7100-012
hoenningen_und,1,1,Hönningen und,NSG-7100-001,"§ 1.  (1) Die in den Gemarkungen Dümpelfeld, Liers und Hönningen, Kreis",NSG-7100-001
hoerde,6,6,hörde,NSG-7100-012,§ 6,"NSG-7100-012,NSG-7100-286,NSG-7300-176,NSG-7300-186,NSG-7300-194,NSG-7300-217"
hoerde_angeordnet_oder_genehmigten_massnahmen_oder_hand,1,1,hörde angeordnet oder genehmigten Maßnahmen oder Hand-,NSG-7300-060,§ 5,NSG-7300-060
hoerde_angeordneten_landespflegerischen_massnahmen_zur_erhaltung_pflege_und,1,1,"hörde  angeordneten  landespflegerischen  Maßnahmen  zur  Erhaltung,  Pflege  und",NSG-7100-088,§ 6,NSG-7100-088
hoerde_angeordneten_naturschutzfachlichen_massnahmen_zur_erhaltung_pflege_und,1,1,"hörde angeordneten naturschutzfachlichen Maßnahmen zur Erhaltung, Pflege und",NSG-7100-302,§ 6,NSG-7100-302
hoerde_angeordneten_oder_genehmigten_handlungen_die_der_erforschung,1,1,"hörde angeordneten oder genehmigten Handlungen, die der Erforschung,",NSG-7100-118,§ 5,NSG-7100-118
hoerde_angeordneten_oder_genehmigten_landespflegerischen_massnah,7,7,hörde angeordneten oder genehmigten landespflegerischen Maßnah-,NSG-7100-130,§ 6,"NSG-7100-130,NSG-7100-133,NSG-7100-137,NSG-7100-143,NSG-7100-150,NSG-7100-151,NSG-7100-242"
hoerde_angeordneten_oder_genehmigten_landespflegerischen_massnahmen,2,2,hörde angeordneten oder genehmigten landespflegerischen Maßnahmen,NSG-7100-104,§ 6,"NSG-7100-104,NSG-7100-134"
hoerde_angeordneten_oder_genehmigten_massnahmen_oder,1,1,hörde angeordneten oder genehmigten Maßnahmen oder,NSG-7300-081,§ 5,NSG-7300-081
hoerde_angeordneten_oder_genehmigten_massnahmen_oder_handlun,2,2,hörde angeordneten oder genehmigten Maßnahmen oder Handlun-,NSG-7300-072,§ 5,"NSG-7300-072,NSG-7300-128"
hoerde_ausgewiesenen_wegen,1,1,hörde ausgewiesenen Wegen;,NSG-7300-181,§ 5,NSG-7300-181
hoerde_durchgefuehrt_werden_hierzu_zaehlen_insbesondere,1,1,hörde durchgeführt werden. Hierzu zählen insbesondere:,NSG-7100-127,§ 4,NSG-7100-127
hoerde_einfriedungen_aller_art_errichtet,1,1,"hörde, Einfriedungen aller Art errichtet.",NSG-7300-055,"§ 4 Abs. 1 Nr. 9 Stellplätze, Parkplätze sowie Sport-, Spiel-,",NSG-7300-055
hoerde_entgegen,1,1,hörde entgegen,NSG-7100-302,§ 8,NSG-7100-302
hoerde_folgende_handlungen_verboten,1,1,hörde folgende Handlungen verboten:,NSG-7100-126,§ 4,NSG-7100-126
hoerde_genehmigten_massnahmen_oder_handlungen_die_der_kenn,1,1,"hörde genehmigten Maßnahmen oder Handlungen, die der Kenn-",NSG-7300-065,§ 5,NSG-7300-065
hoerde_ihnen_zugestimmt_hat,1,1,hörde ihnen zugestimmt hat;,NSG-7300-194,§ 4 ist ferner nicht anzuwenden auf,NSG-7300-194
hoerde_im_rahmen_der_forsteinrichtung_festgelegten_waldbe,1,1,hörde im Rahmen der Forsteinrichtung festgelegten Waldbe-,NSG-7300-199,§ 5,NSG-7300-199
hoerde_in_speyer_der_unteren_naturschutzbehoerde_in_ludwigsha,1,1,"hörde in Speyer, der unteren Naturschutzbehörde in Ludwigsha-",NSG-7300-002,§ 2,NSG-7300-002
hoerde_in_wittlich,1,1,hörde – in Wittlich.,NSG-7100-306,§ 2,NSG-7100-306
hoerde_ist_berechtigt_die_zur_erreichung_des_schutzzwecks,1,1,"hörde ist berechtigt, die zur Erreichung des Schutzzwecks",NSG-7300-193,§ 4 ist ferner nicht anzuwenden auf,NSG-7300-193
hoerde_neu_oder_ausbaumassnahmen_im_strassen_und_wegebau,1,1,hörde Neu- oder Ausbaumaßnahmen im Straßen- und Wegebau,NSG-7300-079,§ 6,NSG-7300-079
hoerde_ver_und_entsorgungsleitungen_neu_verlegt_sowie_baumass,1,1,hörde Ver- und Entsorgungsleitungen neu verlegt sowie Baumaß-,NSG-7100-104,§ 4 Abs. 1 Nr. 19 Modellflugzeuge betreibt;,NSG-7100-104
hoerde_verboten,30,30,hörde verboten:,NSG-7100-149,§ 4,"NSG-7100-149,NSG-7100-158,NSG-7100-160,NSG-7100-165,NSG-7100-170,NSG-7100-178,NSG-7100-191,NSG-7100-192,NSG-7100-194,NSG-7100-218,NSG-7100-219,NSG-7100-220,NSG-7100-221,NSG-7100-222,NSG-7100-223,NSG-7100-231,NSG-7100-241,NSG-7100-249,NSG-7100-255,NSG-7100-259…"
hoerde_vorher_zuge,1,1,hörde vorher zuge-,NSG-7300-210,"§ 4 ist nicht anzuwenden auf Handlungen oder Maßnahmen, die er-",NSG-7300-210
hoerde_zugestimmt_hat_ferner_zur_anlage_einer_linksabbieger,1,1,hörde zugestimmt hat; ferner zur Anlage einer Linksabbieger-,NSG-7300-200,"§ 4 ist nicht anzuwenden auf Handlungen oder Maßnahmen, die er-",NSG-7300-200
hoerdlich_genehmigte_anlagen_handelt_und_die_beseitigung_ohne,2,2,hördlich genehmigte Anlagen handelt und die Beseitigung ohne,NSG-7300-006,§ 4,"NSG-7300-006,NSG-7300-008"
hoerdlich_genehmigten_umfang,1,1,hördlich genehmigten Umfang.,NSG-7100-268,§ 6,NSG-7100-268
hoeren_nicht_zum_geltungsbereich_dieser_verordnung,1,1,hören nicht zum Geltungsbereich dieser Verordnung.,NSG-7300-052,§ 2,NSG-7300-052
hoeren_nicht_zum_naturschutzgebiet,1,1,hören nicht zum Naturschutzgebiet.,NSG-7300-076,§ 2,NSG-7300-076
hofsmauer_auf_dem_flurstueck_92_2,1,1,"hofsmauer auf dem Flurstück 92/2,",NSG-7100-126,§ 5,NSG-7100-126
hohe_einfache_weidezaeunen_errichtet_oder_erweitert,1,1,"hohe, einfache Weidezäunen, errichtet oder erweitert,",NSG-7100-105,"§ 4 Abs. 1 Nr. 5 Einfriedungen aller Art, ausgenommen maximal 1,50m",NSG-7100-105
hohengoebel_bei_kimmlingen,1,1,Hohengöbel bei Kimmlingen“:,NSG-7100-159,liste,NSG-7100-159
hohengoebel_bei_kimmlingen_vom_1_maerz_1984,1,1,Hohengöbel bei Kimmlingen“ vom 1. März 1984,NSG-7100-159,§ 8 ........................................................................................................ 6,NSG-7100-159
holderheide_bei_rohrbach_in_der_gemarkung,1,1,holderheide bei Rohrbach“ in der Gemarkung,NSG-7100-023,liste,NSG-7100-023
hollnich,1,1,"Hollnich,",NSG-7100-274,§ 2,NSG-7100-274
holz_und_hartholzbestaenden_sowie_einer_wasserflaeche_mit_schwimmblatt,1,1,holz- und Hartholzbeständen sowie einer Wasserfläche mit Schwimmblatt-,NSG-7300-190,§ 3,NSG-7300-190
holz_und_ohne_streifenfundamente_soweit_die_obere_naturschutzbehoerde,1,1,"Holz und ohne Streifenfundamente, soweit die obere Naturschutzbehörde",NSG-7300-220,"§ 4 ist nicht anzuwenden auf Handlungen oder Maßnahmen, die",NSG-7300-220
holz_und_totholzfressende_bluetenbesuchende_und_raeuberisch_lebende_tierarten,1,1,"holz- und totholzfressende, blütenbesuchende und räuberisch lebende Tierarten,",NSG-7100-262,§ 3,NSG-7100-262
